# Residuals   
# Time        	p             	Ux            	Uy            
47.9          	9.133670e-04	4.620797e-04	2.961827e-04
48            	8.500082e-04	4.598891e-04	2.947304e-04
48.1          	8.104023e-04	4.575625e-04	2.936289e-04
48.2          	7.604592e-04	4.553093e-04	2.922251e-04
48.3          	7.288540e-04	4.530480e-04	2.911272e-04
48.4          	6.907217e-04	4.508292e-04	2.897880e-04
48.5          	6.669408e-04	4.486081e-04	2.886862e-04
48.6          	6.377639e-04	4.464239e-04	2.873886e-04
48.7          	6.191158e-04	4.442313e-04	2.862880e-04
48.8          	5.972178e-04	4.420734e-04	2.850292e-04
48.9          	5.818345e-04	4.399037e-04	2.839345e-04
49            	5.659289e-04	4.377685e-04	2.827049e-04
49.1          	5.533723e-04	4.356194e-04	2.816129e-04
49.2          	5.437829e-04	4.335069e-04	2.804069e-04
49.3          	5.446201e-04	4.313858e-04	2.793170e-04
49.4          	5.366453e-04	4.293009e-04	2.781181e-04
49.5          	5.297829e-04	4.271981e-04	2.770478e-04
49.6          	5.093969e-04	4.251569e-04	2.759125e-04
49.7          	5.003154e-04	4.230957e-04	2.748346e-04
49.8          	4.959140e-04	4.210340e-04	2.736886e-04
49.9          	4.890616e-04	4.189481e-04	2.726160e-04
50            	4.860291e-04	4.168969e-04	2.714898e-04
50.1          	4.803804e-04	4.148348e-04	2.704246e-04
50.2          	4.782960e-04	4.128092e-04	2.693174e-04
50.3          	4.736039e-04	4.107743e-04	2.682624e-04
50.4          	4.722759e-04	4.087710e-04	2.671735e-04
50.5          	4.684350e-04	4.067593e-04	2.661254e-04
50.6          	4.678449e-04	4.047738e-04	2.650508e-04
50.7          	4.648932e-04	4.027806e-04	2.640105e-04
50.8          	4.651579e-04	4.008069e-04	2.629561e-04
50.9          	4.633884e-04	3.988242e-04	2.619330e-04
51            	4.650365e-04	3.968518e-04	2.608960e-04
51.1          	4.654694e-04	3.948632e-04	2.598780e-04
51.2          	4.704761e-04	3.928670e-04	2.588431e-04
51.3          	4.776662e-04	3.908292e-04	2.578153e-04
51.4          	4.981264e-04	3.887295e-04	2.567600e-04
51.5          	5.518244e-04	3.864581e-04	2.556842e-04
51.6          	4.940198e-04	3.837954e-04	2.544662e-04
51.7          	4.904249e-04	3.815631e-04	2.535665e-04
51.8          	5.382447e-04	3.802140e-04	2.527875e-04
51.9          	4.467637e-04	3.795794e-04	2.521432e-04
52            	4.419625e-04	3.789907e-04	2.512832e-04
52.1          	4.391488e-04	3.777292e-04	2.503770e-04
52.2          	4.367991e-04	3.763386e-04	2.494702e-04
52.3          	4.341512e-04	3.748984e-04	2.485681e-04
52.4          	4.322828e-04	3.734725e-04	2.476745e-04
52.5          	4.311057e-04	3.720728e-04	2.467923e-04
52.6          	4.303915e-04	3.707111e-04	2.459176e-04
52.7          	4.294322e-04	3.693899e-04	2.450553e-04
52.8          	4.288388e-04	3.681197e-04	2.442079e-04
52.9          	4.281828e-04	3.669070e-04	2.433768e-04
53            	4.278851e-04	3.657651e-04	2.425601e-04
53.1          	4.276711e-04	3.647080e-04	2.417616e-04
53.2          	4.280526e-04	3.637506e-04	2.409866e-04
53.3          	4.288328e-04	3.629193e-04	2.402362e-04
53.4          	4.303636e-04	3.622519e-04	2.395178e-04
53.5          	4.330855e-04	3.617971e-04	2.388535e-04
53.6          	4.374472e-04	3.615897e-04	2.382261e-04
53.7          	4.464280e-04	3.617471e-04	2.376732e-04
53.8          	4.618188e-04	3.624300e-04	2.372132e-04
53.9          	4.920223e-04	3.638357e-04	2.369000e-04
54            	4.786505e-04	3.665142e-04	2.368382e-04
54.1          	4.638608e-04	3.708618e-04	2.370090e-04
54.2          	4.248292e-04	3.741195e-04	2.367125e-04
54.3          	5.222360e-04	3.713445e-04	2.354590e-04
54.4          	5.083648e-04	3.665343e-04	2.338218e-04
54.5          	4.639621e-04	3.570228e-04	2.314299e-04
54.6          	4.438176e-04	3.474863e-04	2.293315e-04
54.7          	4.289349e-04	3.404734e-04	2.277613e-04
54.8          	4.200305e-04	3.352761e-04	2.264667e-04
54.9          	4.149171e-04	3.311514e-04	2.253117e-04
55            	4.121281e-04	3.276319e-04	2.242299e-04
55.1          	4.101658e-04	3.244691e-04	2.231916e-04
55.2          	4.084691e-04	3.215215e-04	2.221851e-04
55.3          	4.069248e-04	3.187457e-04	2.212069e-04
55.4          	4.055194e-04	3.161157e-04	2.202533e-04
55.5          	4.041956e-04	3.136068e-04	2.193248e-04
55.6          	4.029221e-04	3.112017e-04	2.184146e-04
55.7          	4.016723e-04	3.088873e-04	2.175205e-04
55.8          	4.004001e-04	3.066529e-04	2.166410e-04
55.9          	3.991749e-04	3.044896e-04	2.157744e-04
56            	3.979735e-04	3.023899e-04	2.149199e-04
56.1          	3.968169e-04	3.003481e-04	2.140777e-04
56.2          	3.956476e-04	2.983586e-04	2.132477e-04
56.3          	3.945407e-04	2.964163e-04	2.124272e-04
56.4          	3.933200e-04	2.945151e-04	2.116168e-04
56.5          	3.921540e-04	2.926548e-04	2.108158e-04
56.6          	3.909316e-04	2.908317e-04	2.100237e-04
56.7          	3.897058e-04	2.890427e-04	2.092390e-04
56.8          	3.885409e-04	2.872854e-04	2.084609e-04
56.9          	3.874233e-04	2.855573e-04	2.076911e-04
57            	3.862299e-04	2.838568e-04	2.069287e-04
57.1          	3.850718e-04	2.821820e-04	2.061735e-04
57.2          	3.839705e-04	2.805316e-04	2.054254e-04
57.3          	3.828466e-04	2.789039e-04	2.046831e-04
57.4          	3.816234e-04	2.772978e-04	2.039487e-04
57.5          	3.806006e-04	2.757121e-04	2.032201e-04
57.6          	3.797577e-04	2.741455e-04	2.024959e-04
57.7          	3.786364e-04	2.726195e-04	2.017785e-04
57.8          	3.774559e-04	2.711081e-04	2.010654e-04
57.9          	3.764119e-04	2.696023e-04	2.003557e-04
58            	3.752473e-04	2.681061e-04	1.996493e-04
58.1          	3.741687e-04	2.666211e-04	1.989477e-04
58.2          	3.731489e-04	2.651482e-04	1.982511e-04
58.3          	3.721286e-04	2.636870e-04	1.975578e-04
58.4          	3.710200e-04	2.622365e-04	1.968674e-04
58.5          	3.700429e-04	2.607972e-04	1.961808e-04
58.6          	3.690191e-04	2.593694e-04	1.954982e-04
58.7          	3.679856e-04	2.579524e-04	1.948185e-04
58.8          	3.669692e-04	2.565448e-04	1.941410e-04
58.9          	3.662401e-04	2.551471e-04	1.934661e-04
59            	3.652684e-04	2.537595e-04	1.927959e-04
59.1          	3.642222e-04	2.523818e-04	1.921288e-04
59.2          	3.631149e-04	2.510130e-04	1.914640e-04
59.3          	3.621278e-04	2.496529e-04	1.908040e-04
59.4          	3.613413e-04	2.483020e-04	1.901479e-04
59.5          	3.604187e-04	2.469610e-04	1.894955e-04
59.6          	3.595505e-04	2.456243e-04	1.888473e-04
59.7          	3.583045e-04	2.442933e-04	1.881985e-04
59.8          	3.572433e-04	2.429682e-04	1.875519e-04
59.9          	3.563053e-04	2.416517e-04	1.869090e-04
60            	3.553770e-04	2.403434e-04	1.862688e-04
60.1          	3.544365e-04	2.390423e-04	1.856323e-04
60.2          	3.533642e-04	2.377480e-04	1.850007e-04
60.3          	3.525906e-04	2.364610e-04	1.843720e-04
60.4          	3.515141e-04	2.351818e-04	1.837462e-04
60.5          	3.506459e-04	2.339102e-04	1.831235e-04
60.6          	3.498047e-04	2.326452e-04	1.825027e-04
60.7          	3.485601e-04	2.313861e-04	1.818845e-04
60.8          	3.479713e-04	2.301339e-04	1.812737e-04
60.9          	3.471843e-04	2.288895e-04	1.806662e-04
61            	3.459912e-04	2.276519e-04	1.800630e-04
61.1          	3.452647e-04	2.264206e-04	1.794609e-04
61.2          	3.443093e-04	2.251953e-04	1.788629e-04
61.3          	3.434344e-04	2.239754e-04	1.782685e-04
61.4          	3.423916e-04	2.227628e-04	1.776793e-04
61.5          	3.418527e-04	2.215577e-04	1.770970e-04
61.6          	3.411330e-04	2.203588e-04	1.765162e-04
61.7          	3.400381e-04	2.191638e-04	1.759357e-04
61.8          	3.390135e-04	2.179743e-04	1.753581e-04
61.9          	3.384580e-04	2.167924e-04	1.747831e-04
62            	3.375937e-04	2.156164e-04	1.742097e-04
62.1          	3.368267e-04	2.144462e-04	1.736392e-04
62.2          	3.359423e-04	2.132819e-04	1.730709e-04
62.3          	3.350229e-04	2.121226e-04	1.725034e-04
62.4          	3.343069e-04	2.109678e-04	1.719386e-04
62.5          	3.336632e-04	2.098191e-04	1.713758e-04
62.6          	3.328772e-04	2.086767e-04	1.708158e-04
62.7          	3.321742e-04	2.075417e-04	1.702598e-04
62.8          	3.314279e-04	2.064118e-04	1.697043e-04
62.9          	3.303446e-04	2.052847e-04	1.691486e-04
63            	3.300471e-04	2.041623e-04	1.685966e-04
63.1          	3.294777e-04	2.030478e-04	1.680475e-04
63.2          	3.286950e-04	2.019406e-04	1.675018e-04
63.3          	3.282335e-04	2.008391e-04	1.669566e-04
63.4          	3.272978e-04	1.997411e-04	1.664121e-04
63.5          	3.265316e-04	1.986460e-04	1.658679e-04
63.6          	3.258048e-04	1.975563e-04	1.653261e-04
63.7          	3.250590e-04	1.964743e-04	1.647889e-04
63.8          	3.246552e-04	1.953978e-04	1.642536e-04
63.9          	3.235703e-04	1.943259e-04	1.637201e-04
64            	3.231032e-04	1.932612e-04	1.631892e-04
64.1          	3.223460e-04	1.922044e-04	1.626603e-04
64.2          	3.217810e-04	1.911547e-04	1.621335e-04
64.3          	3.209407e-04	1.901127e-04	1.616093e-04
64.4          	3.201451e-04	1.890743e-04	1.610862e-04
64.5          	3.196375e-04	1.880409e-04	1.605657e-04
64.6          	3.191584e-04	1.870147e-04	1.600481e-04
64.7          	3.188425e-04	1.859942e-04	1.595322e-04
64.8          	3.180399e-04	1.849768e-04	1.590184e-04
64.9          	3.173054e-04	1.839614e-04	1.585067e-04
65            	3.163368e-04	1.829491e-04	1.579952e-04
65.1          	3.157867e-04	1.819405e-04	1.574853e-04
65.2          	3.154195e-04	1.809388e-04	1.569791e-04
65.3          	3.153122e-04	1.799432e-04	1.564785e-04
65.4          	3.149445e-04	1.789532e-04	1.559796e-04
65.5          	3.135294e-04	1.779648e-04	1.554813e-04
65.6          	3.124866e-04	1.769775e-04	1.549813e-04
65.7          	3.118874e-04	1.759947e-04	1.544869e-04
65.8          	3.114029e-04	1.750192e-04	1.539965e-04
65.9          	3.100068e-04	1.740497e-04	1.535086e-04
66            	3.075049e-04	1.731036e-04	1.530244e-04
66.1          	3.058061e-04	1.721317e-04	1.525442e-04
66.2          	3.032644e-04	1.711765e-04	1.520660e-04
66.3          	3.001297e-04	1.702204e-04	1.515908e-04
66.4          	2.978780e-04	1.692689e-04	1.511172e-04
66.5          	2.957791e-04	1.683249e-04	1.506475e-04
66.6          	2.938984e-04	1.673871e-04	1.501805e-04
66.7          	2.921738e-04	1.664554e-04	1.497165e-04
66.8          	2.899819e-04	1.655298e-04	1.492543e-04
66.9          	2.877774e-04	1.646058e-04	1.487926e-04
67            	2.857460e-04	1.636830e-04	1.483289e-04
67.1          	2.829278e-04	1.627636e-04	1.478671e-04
67.2          	2.809045e-04	1.618488e-04	1.474066e-04
67.3          	2.790647e-04	1.609412e-04	1.469494e-04
67.4          	2.769917e-04	1.600395e-04	1.464948e-04
67.5          	2.754883e-04	1.591436e-04	1.460423e-04
67.6          	2.740209e-04	1.582512e-04	1.455902e-04
67.7          	2.714209e-04	1.573620e-04	1.451398e-04
67.8          	2.697922e-04	1.564752e-04	1.446883e-04
67.9          	2.676556e-04	1.555911e-04	1.442372e-04
68            	2.653098e-04	1.547115e-04	1.437892e-04
68.1          	2.636261e-04	1.538386e-04	1.433434e-04
68.2          	2.616835e-04	1.529715e-04	1.429001e-04
68.3          	2.604370e-04	1.521102e-04	1.424586e-04
68.4          	2.588793e-04	1.512510e-04	1.420163e-04
68.5          	2.563936e-04	1.503945e-04	1.415759e-04
68.6          	2.547491e-04	1.495426e-04	1.411379e-04
68.7          	2.532727e-04	1.486972e-04	1.407017e-04
68.8          	2.511177e-04	1.478515e-04	1.402641e-04
68.9          	2.493444e-04	1.470093e-04	1.398288e-04
69            	2.477434e-04	1.461749e-04	1.393967e-04
69.1          	2.468402e-04	1.453467e-04	1.389673e-04
69.2          	2.472259e-04	1.445186e-04	1.385411e-04
69.3          	2.457092e-04	1.436832e-04	1.381094e-04
69.4          	2.419093e-04	1.428597e-04	1.376794e-04
69.5          	2.396562e-04	1.420422e-04	1.372534e-04
69.6          	2.382131e-04	1.412322e-04	1.368300e-04
69.7          	2.371741e-04	1.404250e-04	1.364069e-04
69.8          	2.349813e-04	1.396199e-04	1.359832e-04
69.9          	2.337540e-04	1.388171e-04	1.355618e-04
70            	2.321194e-04	1.380239e-04	1.351458e-04
70.1          	2.307138e-04	1.372359e-04	1.347304e-04
70.2          	2.290012e-04	1.364463e-04	1.343130e-04
70.3          	2.276667e-04	1.356595e-04	1.338969e-04
70.4          	2.258491e-04	1.348801e-04	1.334858e-04
70.5          	2.243631e-04	1.341070e-04	1.330765e-04
70.6          	2.231314e-04	1.333393e-04	1.326691e-04
70.7          	2.219566e-04	1.325751e-04	1.322615e-04
70.8          	2.203167e-04	1.318101e-04	1.318533e-04
70.9          	2.188249e-04	1.310477e-04	1.314474e-04
71            	2.175226e-04	1.302943e-04	1.310466e-04
71.1          	2.162476e-04	1.295456e-04	1.306479e-04
71.2          	2.147452e-04	1.287955e-04	1.302478e-04
71.3          	2.134540e-04	1.280472e-04	1.298488e-04
71.4          	2.116093e-04	1.273073e-04	1.294569e-04
71.5          	2.104630e-04	1.265731e-04	1.290708e-04
71.6          	2.091774e-04	1.258439e-04	1.286882e-04
71.7          	2.080769e-04	1.251202e-04	1.283075e-04
71.8          	2.069957e-04	1.244000e-04	1.279264e-04
71.9          	2.054677e-04	1.236779e-04	1.275435e-04
72            	2.042023e-04	1.229584e-04	1.271629e-04
72.1          	2.031991e-04	1.222476e-04	1.267847e-04
72.2          	2.017927e-04	1.215386e-04	1.264084e-04
72.3          	2.001261e-04	1.208311e-04	1.260295e-04
72.4          	1.988210e-04	1.201236e-04	1.256512e-04
72.5          	1.976335e-04	1.194255e-04	1.252774e-04
72.6          	1.963732e-04	1.187327e-04	1.249056e-04
72.7          	1.953776e-04	1.180446e-04	1.245349e-04
72.8          	1.942887e-04	1.173612e-04	1.241661e-04
72.9          	1.933348e-04	1.166833e-04	1.237997e-04
73            	1.923792e-04	1.160085e-04	1.234325e-04
73.1          	1.909806e-04	1.153313e-04	1.230634e-04
73.2          	1.898715e-04	1.146566e-04	1.226961e-04
73.3          	1.889568e-04	1.139903e-04	1.223298e-04
73.4          	1.876841e-04	1.133206e-04	1.219611e-04
73.5          	1.858823e-04	1.126538e-04	1.215963e-04
73.6          	1.849666e-04	1.119941e-04	1.212331e-04
73.7          	1.839915e-04	1.113397e-04	1.208716e-04
73.8          	1.823910e-04	1.106904e-04	1.205137e-04
73.9          	1.814038e-04	1.100454e-04	1.201558e-04
74            	1.805508e-04	1.094040e-04	1.197993e-04
74.1          	1.796873e-04	1.087674e-04	1.194451e-04
74.2          	1.792494e-04	1.081363e-04	1.190932e-04
74.3          	1.798617e-04	1.075084e-04	1.187409e-04
74.4          	1.862096e-04	1.068767e-04	1.183877e-04
74.5          	1.876714e-04	1.062462e-04	1.180411e-04
74.6          	1.789778e-04	1.056268e-04	1.176772e-04
74.7          	1.734935e-04	1.049915e-04	1.173185e-04
74.8          	1.723813e-04	1.043643e-04	1.169654e-04
74.9          	1.709416e-04	1.037522e-04	1.166186e-04
75            	1.698881e-04	1.031456e-04	1.162718e-04
75.1          	1.688208e-04	1.025426e-04	1.159270e-04
75.2          	1.677933e-04	1.019436e-04	1.155830e-04
75.3          	1.669281e-04	1.013477e-04	1.152400e-04
75.4          	1.661401e-04	1.007554e-04	1.148985e-04
75.5          	1.655106e-04	1.001673e-04	1.145589e-04
75.6          	1.647943e-04	9.958443e-05	1.142223e-04
75.7          	1.638342e-04	9.900733e-05	1.138855e-04
75.8          	1.626217e-04	9.842234e-05	1.135463e-04
75.9          	1.615775e-04	9.784253e-05	1.132069e-04
76            	1.610432e-04	9.726048e-05	1.128674e-04
76.1          	1.596084e-04	9.668205e-05	1.125275e-04
76.2          	1.588720e-04	9.610165e-05	1.121889e-04
76.3          	1.579210e-04	9.553327e-05	1.118545e-04
76.4          	1.569900e-04	9.496902e-05	1.115237e-04
76.5          	1.558893e-04	9.440957e-05	1.111940e-04
76.6          	1.550488e-04	9.385318e-05	1.108664e-04
76.7          	1.540272e-04	9.330064e-05	1.105401e-04
76.8          	1.532095e-04	9.275121e-05	1.102163e-04
76.9          	1.524577e-04	9.220524e-05	1.098945e-04
77            	1.517664e-04	9.166332e-05	1.095752e-04
77.1          	1.510680e-04	9.112597e-05	1.092612e-04
77.2          	1.505608e-04	9.059403e-05	1.089512e-04
77.3          	1.497998e-04	9.006587e-05	1.086403e-04
77.4          	1.489995e-04	8.953166e-05	1.083266e-04
77.5          	1.479882e-04	8.899817e-05	1.080111e-04
77.6          	1.466811e-04	8.846021e-05	1.076935e-04
77.7          	1.456213e-04	8.792628e-05	1.073781e-04
77.8          	1.447884e-04	8.740016e-05	1.070659e-04
77.9          	1.441445e-04	8.688054e-05	1.067562e-04
78            	1.433957e-04	8.636506e-05	1.064478e-04
78.1          	1.432643e-04	8.585327e-05	1.061409e-04
78.2          	1.421070e-04	8.534522e-05	1.058362e-04
78.3          	1.408363e-04	8.484071e-05	1.055333e-04
78.4          	1.400949e-04	8.433898e-05	1.052301e-04
78.5          	1.393777e-04	8.383975e-05	1.049276e-04
78.6          	1.400029e-04	8.334787e-05	1.046093e-04
78.7          	1.393855e-04	8.281336e-05	1.043030e-04
78.8          	1.388542e-04	8.232256e-05	1.040053e-04
78.9          	1.378886e-04	8.183527e-05	1.037100e-04
79            	1.377293e-04	8.135800e-05	1.034157e-04
79.1          	1.375275e-04	8.087936e-05	1.031207e-04
79.2          	1.358243e-04	8.040071e-05	1.028207e-04
79.3          	1.352870e-04	7.990487e-05	1.025164e-04
79.4          	1.339520e-04	7.942195e-05	1.022148e-04
79.5          	1.330467e-04	7.893830e-05	1.019151e-04
79.6          	1.323033e-04	7.846698e-05	1.016195e-04
79.7          	1.316180e-04	7.799914e-05	1.013258e-04
79.8          	1.309947e-04	7.753532e-05	1.010335e-04
79.9          	1.306427e-04	7.707456e-05	1.007420e-04
80            	1.301324e-04	7.661689e-05	1.004507e-04
80.1          	1.288449e-04	7.616259e-05	1.001625e-04
80.2          	1.277825e-04	7.571168e-05	9.987567e-05
80.3          	1.271519e-04	7.526283e-05	9.958864e-05
80.4          	1.266098e-04	7.481641e-05	9.930231e-05
80.5          	1.261248e-04	7.437322e-05	9.901701e-05
80.6          	1.257194e-04	7.393357e-05	9.873281e-05
80.7          	1.254560e-04	7.349779e-05	9.844981e-05
80.8          	1.254893e-04	7.306637e-05	9.816822e-05
80.9          	1.254299e-04	7.264039e-05	9.788866e-05
81            	1.263959e-04	7.222087e-05	9.760996e-05
81.1          	1.297217e-04	7.180099e-05	9.732871e-05
81.2          	1.410201e-04	7.137720e-05	9.704020e-05
81.3          	1.394089e-04	7.094627e-05	9.673940e-05
81.4          	1.439810e-04	7.052390e-05	9.645608e-05
81.5          	1.415409e-04	7.013128e-05	9.621227e-05
81.6          	1.232028e-04	6.975890e-05	9.595464e-05
81.7          	1.208955e-04	6.934735e-05	9.566821e-05
81.8          	1.193511e-04	6.889932e-05	9.538086e-05
81.9          	1.183203e-04	6.845611e-05	9.509620e-05
82            	1.175149e-04	6.802042e-05	9.481448e-05
82.1          	1.170522e-04	6.759414e-05	9.453532e-05
82.2          	1.167303e-04	6.717555e-05	9.425808e-05
82.3          	1.159521e-04	6.676372e-05	9.398382e-05
82.4          	1.144404e-04	6.635814e-05	9.371356e-05
82.5          	1.137590e-04	6.595692e-05	9.344259e-05
82.6          	1.130095e-04	6.555853e-05	9.317302e-05
82.7          	1.123916e-04	6.516412e-05	9.290613e-05
82.8          	1.118278e-04	6.477343e-05	9.264137e-05
82.9          	1.112995e-04	6.438662e-05	9.238122e-05
83            	1.108314e-04	6.400373e-05	9.212338e-05
83.1          	1.104962e-04	6.362501e-05	9.186715e-05
83.2          	1.098249e-04	6.325127e-05	9.161305e-05
83.3          	1.094648e-04	6.288332e-05	9.136050e-05
